voter,Conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
darren-haynes,big-ten,0.019994666666666668,0.03799533333333333,0.005483333333333335,-0.20702399999999999,-0.17935199999999998,-0.20320733333333335,-0.20283800000000002,-0.16994,-0.19948933333333335,0.72,-16.37556
darren-haynes,american,-0.06257323943661972,0.013047887323943663,-0.10496197183098592,-0.2570901408450704,-0.07609577464788732,-0.3604816901408451,-0.2535408450704225,-0.06779718309859155,-0.35803661971830986,-4.422535211267606,-14.481084507042256
darren-haynes,mac,-0.08205000000000001,-0.0485,-0.11564999999999999,-0.7028,-0.64635,-0.75925,-0.71765,-0.68155,-0.7538,-5.5,-37.536
darren-haynes,pac-12,0.0884562962962963,0.15010444444444443,0.03872518518518518,-0.10402074074074073,-0.04061925925925926,-0.14763481481481483,-0.08631333333333334,-0.010335555555555556,-0.13592592592592595,11.34074074074074,-10.470088888888888
darren-haynes,sun-belt,0.027728205128205126,-0.026766666666666668,0.02581538461538461,-0.031123076923076923,-0.03414615384615385,0.00916923076923077,-0.029320512820512824,-0.0364974358974359,0.003148717948717951,3.1025641025641026,-2.0191282051282053
darren-haynes,cusa,0.040080000000000005,-0.07824,0.07565999999999999,-0.05288,-0.041400000000000006,-0.043460000000000006,-0.05217999999999999,-0.0522,-0.03837999999999999,4.8,-2.9878
darren-haynes,mwc,0.006994999999999997,-0.062685,0.08658000000000002,-0.028379999999999996,-0.07010999999999999,0.054665,-0.041565,-0.07855,0.039455,2.5,0.80105
ethan-joyce,sec,0.04430192307692308,0.00502980769230769,0.08768269230769231,-0.47197307692307694,-0.5200730769230769,-0.4047923076923077,-0.46744326923076923,-0.5126182692307693,-0.40200384615384616,2.9038461538461537,-16.587153846153846
ethan-joyce,acc,-0.03862714285714286,-0.032181428571428576,-0.037051428571428575,-0.1533957142857143,-0.14459857142857144,-0.11697571428571428,-0.1550542857142857,-0.14669714285714286,-0.11487714285714284,-6.957142857142857,-15.031400000000001
ethan-joyce,american,-0.23638918918918922,-0.17874594594594595,-0.24752432432432434,-0.6193729729729729,-0.446145945945946,-0.7251189189189189,-0.602691891891892,-0.41502702702702704,-0.721654054054054,-13.216216216216216,-31.65118918918919
ethan-joyce,big-12,0.04004512195121951,0.08116341463414635,0.04608292682926829,-0.20003658536585364,-0.17419634146341464,-0.1347170731707317,-0.18013536585365855,-0.14839146341463416,-0.1304780487804878,5.7560975609756095,-12.670487804878048
ethan-joyce,pac-12,0.051571428571428574,-0.009146938775510207,0.05163877551020408,-0.14861836734693878,-0.18221428571428572,-0.11307551020408163,-0.13110408163265305,-0.15501836734693877,-0.10342448979591837,5.857142857142857,-8.15761224489796
ethan-joyce,big-ten,0.024586904761904758,0.01383452380952381,-0.01705595238095238,-0.24220238095238095,-0.24949285714285713,-0.17763571428571429,-0.2311952380952381,-0.23993214285714284,-0.16865000000000002,4.690476190476191,-15.566345238095236
ethan-joyce,mac,-0.0921,-0.0562,-0.128,-0.5747,-0.5146,-0.6348,-0.5785,-0.4834,-0.6736,-3.0,-37.692
ethan-joyce,cusa,-0.2165,-0.04,-0.2386,-0.3145,0.0168,-0.35589999999999994,-0.297,0.0,-0.3341,-29.0,-36.902
ethan-joyce,sun-belt,-0.12187647058823528,-0.09938529411764707,-0.06265,-0.1213,-0.1170470588235294,-0.0072441176470588245,-0.11897941176470589,-0.12359411764705881,-0.010808823529411767,-17.441176470588236,-17.395176470588236
ethan-joyce,mwc,-0.13689565217391306,-0.04416521739130435,-0.1462521739130435,-0.10806521739130436,-0.05046521739130435,-0.0768608695652174,-0.12759565217391305,-0.06879130434782608,-0.0868304347826087,-13.652173913043478,-7.6086086956521735
glenn-guilbeau,sec,-0.12715955056179776,-0.12715955056179776,0.0,-0.6812134831460674,-0.6812134831460674,0.0,-0.6546550561797753,-0.6546550561797753,0.0,-6.112359550561798,-8.262651685393259
glenn-guilbeau,mac,-0.463,-0.463,0.0,-1.2354,-1.2354,0.0,-1.2,-1.2,0.0,-2.0,-8.746
glenn-guilbeau,acc,0.4152454545454545,0.4152454545454545,0.0,0.02696818181818182,0.02696818181818182,0.0,0.05080454545454546,0.05080454545454546,0.0,7.909090909090909,2.5928181818181817
glenn-guilbeau,big-12,-0.06001714285714286,-0.06001714285714286,0.0,-0.3842542857142857,-0.3842542857142857,0.0,-0.3281585714285714,-0.3281585714285714,0.0,-4.428571428571429,-6.716285714285714
glenn-guilbeau,pac-12,0.03707499999999998,0.03707499999999998,0.0,-0.08390769230769231,-0.08390769230769231,0.0,-0.057440384615384615,-0.057440384615384615,0.0,1.5961538461538463,-0.511865384615385
glenn-guilbeau,american,0.2202,0.2202,0.0,-0.1367,-0.1367,0.0,-0.0833,-0.0833,0.0,5.0,-3.635
glenn-guilbeau,big-ten,0.19462391304347826,0.19462391304347826,0.0,-0.03023913043478261,-0.03023913043478261,0.0,-0.03946739130434783,-0.03946739130434783,0.0,3.9565217391304346,-2.2688260869565218
glenn-guilbeau,sun-belt,0.07947083333333334,0.07947083333333334,0.0,0.007887499999999999,0.007887499999999999,0.0,0.0016083333333333334,0.0016083333333333334,0.0,2.3333333333333335,0.3337083333333333
jack-ebling,big-12,0.04540526315789473,0.058069736842105264,0.011241666666666662,-0.16853684210526315,-0.15434649122807018,-0.14039780701754387,-0.16115526315789475,-0.1437561403508772,-0.14138114035087718,-0.4517543859649123,-13.612478070175438
jack-ebling,sec,0.05801504424778761,0.07131297935103245,-0.0012669616519174038,-0.41863539823008855,-0.41598259587020653,-0.44640737463126845,-0.40331858407079646,-0.37831976401179945,-0.44197345132743365,3.218289085545723,-13.016616519174041
jack-ebling,big-ten,-0.03625161290322581,-0.038115207373271884,-0.01844516129032258,-0.2998926267281106,-0.276163133640553,-0.2694110599078341,-0.28849907834101385,-0.2701405529953917,-0.2615774193548387,-2.4838709677419355,-15.087548387096774
jack-ebling,american,0.07750645161290323,-0.0598021505376344,0.18594516129032257,-0.11605806451612903,-0.17113118279569892,-0.045184946236559144,-0.11815806451612904,-0.16236559139784945,-0.05243763440860215,3.827956989247312,-6.3507096774193545
jack-ebling,mac,-0.07849298245614035,-0.09150877192982457,-0.06878070175438597,-0.6434421052631579,-0.7614035087719297,-0.6090842105263159,-0.6697543859649123,-0.7880982456140351,-0.6287438596491228,-3.175438596491228,-26.456877192982454
jack-ebling,pac-12,-0.079275,-0.07506958333333333,-0.05940833333333333,-0.27914458333333336,-0.2624825,-0.25485083333333336,-0.2697920833333333,-0.249275,-0.24863833333333335,-5.225,-21.791258333333335
jack-ebling,acc,-0.10484661016949152,-0.1016656779661017,-0.09459406779661017,-0.24764957627118642,-0.24771652542372882,-0.20284067796610172,-0.24248559322033897,-0.2450262711864407,-0.1980957627118644,-12.389830508474576,-21.523737288135592
jack-ebling,sun-belt,0.06541071428571428,-0.03277321428571429,0.08715714285714285,-0.007032142857142859,-0.05036428571428571,0.041939285714285714,-0.00986785714285714,-0.05084464285714286,0.035916071428571436,1.7678571428571428,-2.5960178571428574
jack-ebling,mwc,-0.06297021276595745,0.03359148936170213,-0.09413829787234043,-0.046755319148936166,0.0057489361702127645,-0.06359148936170214,-0.05959148936170213,-0.00012553191489361737,-0.07089148936170213,-8.127659574468085,-6.111085106382979
jack-ebling,cusa,0.0027866666666666678,0.0,0.0027866666666666678,-0.07224000000000001,0.0,-0.07224000000000001,-0.07212666666666667,0.0,-0.07212666666666667,-2.066666666666667,-7.402533333333334
johnny-mcgonigal,sec,0.007485128205128207,-0.020677692307692307,0.04870948717948718,-0.4734074358974359,-0.5143002564102565,-0.3282566666666667,-0.45513692307692305,-0.488684358974359,-0.324015641025641,1.3717948717948718,-17.49685128205128
johnny-mcgonigal,american,-0.09390315789473684,-0.03751578947368421,-0.11744,-0.2597063157894737,-0.11552210526315788,-0.3383063157894737,-0.26228,-0.10762315789473684,-0.3491115789473684,-9.68421052631579,-18.316252631578948
johnny-mcgonigal,acc,-0.028414760147601477,-0.03955940959409594,-0.015582287822878228,-0.18476863468634686,-0.19203431734317344,-0.1257719557195572,-0.1800878228782288,-0.19519778597785978,-0.12203911439114391,-3.7785977859778597,-15.726461254612547
johnny-mcgonigal,big-ten,0.04432090163934426,0.06130737704918033,0.022972131147540983,-0.20724918032786885,-0.17705,-0.2061483606557377,-0.19622172131147542,-0.15978606557377048,-0.20082377049180328,3.0368852459016393,-12.145258196721311
johnny-mcgonigal,big-12,-0.02043041958041958,0.00065174825174825,-0.030170629370629372,-0.20745944055944054,-0.18317167832167833,-0.16844125874125873,-0.20057237762237762,-0.17402202797202798,-0.16584125874125874,-2.0524475524475525,-17.2708986013986
johnny-mcgonigal,mac,0.06794925373134328,0.10939701492537314,0.017823880597014924,-0.4109044776119403,-0.35790597014925374,-0.41567313432835823,-0.4289537313432836,-0.3781014925373134,-0.42570597014925377,3.298507462686567,-20.729134328358207
johnny-mcgonigal,pac-12,-0.019831147540983605,-0.038075409836065575,-0.008805327868852459,-0.22789590163934426,-0.22024631147540982,-0.21034016393442623,-0.21976926229508195,-0.20735040983606556,-0.20358319672131148,0.45491803278688525,-21.624725409836067
johnny-mcgonigal,sun-belt,-0.0827258064516129,-0.05814516129032258,-0.07104354838709677,-0.0834758064516129,-0.04073548387096774,-0.07079838709677419,-0.08938709677419354,-0.05036290322580645,-0.07428870967741935,-10.387096774193548,-10.654822580645162
johnny-mcgonigal,cusa,-0.01476,-0.03332,-0.0142,-0.061213333333333335,-0.009800000000000001,-0.07273333333333334,-0.06577333333333332,-0.016679999999999997,-0.07513333333333333,-1.5333333333333334,-5.214333333333333
johnny-mcgonigal,mwc,-0.008266666666666669,0.011366666666666666,-0.009569999999999999,0.0042450000000000005,0.006870000000000001,0.0023050000000000006,-0.011198333333333333,-0.007401666666666667,-0.0015416666666666667,-0.31666666666666665,0.9439833333333334
jordan-hill,sec,0.010454954954954956,0.051475675675675674,-0.036073873873873875,-0.46474954954954956,-0.4489135135135135,-0.5018549549549549,-0.46384954954954954,-0.4438702702702703,-0.50179009009009,-2.954954954954955,-18.373306306306304
jordan-hill,big-12,-0.046048314606741574,-0.04365842696629214,-0.02073820224719101,-0.24812921348314607,-0.2878393258426966,-0.1633741573033708,-0.23560337078651683,-0.26799325842696625,-0.16017078651685393,-5.629213483146067,-22.923528089887643
jordan-hill,big-ten,0.01269318181818182,0.03652159090909091,-0.005705681818181818,-0.21943863636363636,-0.20647840909090906,-0.17849318181818183,-0.2102909090909091,-0.19646249999999998,-0.17182272727272727,5.431818181818182,-13.479715909090908
jordan-hill,american,-0.0021189189189189197,0.012108108108108107,0.035459459459459455,-0.29828918918918923,-0.19526216216216213,-0.33318918918918916,-0.2830594594594595,-0.17177837837837837,-0.32209189189189186,-2.135135135135135,-20.5047027027027
jordan-hill,acc,0.027097142857142854,0.03687857142857143,0.01032714285714286,-0.054022857142857136,-0.049089999999999995,-0.05258857142857143,-0.05857714285714285,-0.059502857142857135,-0.05117142857142857,-1.7857142857142858,-9.083414285714287
jordan-hill,mac,0.0026,-0.0322,0.0375,-0.4174,-0.4714,-0.3634,-0.4086,-0.4375,-0.3798,-3.0,-37.692
jordan-hill,pac-12,-0.029602040816326534,-0.05475510204081632,0.01699183673469388,-0.19575714285714285,-0.20056122448979594,-0.11744693877551021,-0.18415714285714285,-0.18279591836734696,-0.10744489795918366,-1.6326530612244898,-14.843122448979592
jordan-hill,sun-belt,-0.15354166666666666,-0.11596249999999998,-0.012933333333333333,-0.21362916666666668,-0.146,-0.01456666666666666,-0.20906666666666665,-0.1546625,-0.0056666666666666775,-21.875,-28.32025
jordan-hill,cusa,-0.0837,-0.1818,-0.0641,-0.2359,-0.1176,-0.2595,-0.2149,-0.1364,-0.2307,-9.0,-22.029
jordan-hill,mwc,0.09078846153846154,0.02529615384615385,0.06549230769230768,0.04545384615384615,-0.00949230769230769,0.05494615384615384,0.03029230769230769,-0.011107692307692308,0.0414,4.3076923076923075,3.180923076923077
leah-vann,sec,-0.025571238938053097,-0.09431902654867257,-0.01526017699115044,-0.5394964601769912,-0.602325221238938,-0.4964172566371681,-0.5358787610619469,-0.5947265486725664,-0.5022026548672567,-1.0044247787610618,-16.01329203539823
leah-vann,pac-12,-0.04558688524590163,-0.05399016393442623,-0.027804918032786886,-0.24082868852459016,-0.18906311475409837,-0.2477655737704918,-0.22572295081967214,-0.16937131147540982,-0.23497704918032786,-1.2295081967213115,-22.709360655737704
leah-vann,mac,-0.057,0.03125,-0.08990000000000001,-0.6798,-0.62535,-0.72835,-0.7032,-0.65415,-0.7276,-1.0,-24.792
leah-vann,big-ten,-0.00875753424657534,0.03066164383561644,0.007369863013698631,-0.20944520547945206,-0.17821643835616438,-0.1924890410958904,-0.1955678082191781,-0.14892876712328768,-0.1870595890410959,-0.2328767123287671,-13.109061643835616
leah-vann,big-12,-0.01776266666666667,-0.019714666666666665,-0.03372866666666667,-0.21886799999999998,-0.25216866666666665,-0.18532733333333332,-0.20972,-0.23867,-0.182896,-2.82,-15.672839999999999
leah-vann,american,0.05934109589041096,0.16097671232876712,0.06971369863013699,-0.16053835616438356,-0.03362328767123288,-0.17783424657534247,-0.16306712328767123,-0.014297260273972604,-0.17825342465753427,-1.4109589041095891,-7.383164383561644
leah-vann,acc,0.010315172413793103,-0.020033793103448275,-0.0019806896551724145,-0.11243241379310345,-0.11317034482758621,-0.12021586206896552,-0.10823448275862069,-0.11702137931034483,-0.11372275862068965,0.42758620689655175,-11.224675862068965
leah-vann,cusa,-0.053259999999999995,-0.024,-0.05367999999999999,-0.10346,0.01008,-0.11702000000000001,-0.10253999999999999,0.0,-0.11334,-5.4,-10.985600000000002
leah-vann,sun-belt,-0.030626,-0.06125,0.014657999999999997,-0.027632,-0.05486,-0.001114,-0.036542,-0.06811400000000001,0.0010919999999999997,-0.14,-0.53776
leah-vann,mwc,-0.09253125,-0.12829375,-0.08245625,-0.07613125,-0.147875,-0.062725,-0.09816875,-0.1496625,-0.0876875,-9.875,-8.57675
matt-murschel,acc,-0.026708333333333334,-0.029132575757575756,-0.01032310606060606,-0.1682367424242424,-0.16769848484848485,-0.11749962121212121,-0.16437386363636364,-0.16927424242424244,-0.11245719696969697,-1.3825757575757576,-13.09391287878788
matt-murschel,sec,0.004167254408060453,0.012551133501259446,-0.012267758186397984,-0.46848614609571787,-0.46824559193954657,-0.388439798488665,-0.45170428211586905,-0.442832241813602,-0.3853594458438287,0.23425692695214106,-18.282843828715365
matt-murschel,big-ten,-0.015403913043478261,-0.002855217391304348,-0.01563695652173913,-0.29812347826086955,-0.2765895652173913,-0.263225652173913,-0.2835747826086957,-0.2541978260869565,-0.2528117391304348,-0.32608695652173914,-17.53192608695652
matt-murschel,american,-0.015257999999999999,-0.032286,-0.0017960000000000022,-0.14626799999999998,-0.085543,-0.184077,-0.14883000000000002,-0.083583,-0.185511,-2.65,-11.564300000000001
matt-murschel,mac,-0.0125234375,-0.019025,0.00040156250000000153,-0.516725,-0.5212296875,-0.4434953125,-0.5319578125,-0.5375,-0.4511078125,-1.390625,-26.615187499999998
matt-murschel,big-12,-0.013831617647058824,-0.01591691176470588,0.007928676470588236,-0.19537242647058825,-0.19484852941176473,-0.12293272058823529,-0.18729926470588235,-0.18356654411764706,-0.12126323529411766,-1.2904411764705883,-16.197143382352944
matt-murschel,pac-12,0.010661044176706826,0.003448594377510039,0.016987951807228913,-0.16771927710843373,-0.15193574297188756,-0.15987309236947791,-0.16107429718875502,-0.14080642570281124,-0.15488955823293174,1.3293172690763053,-19.68897590361446
matt-murschel,cusa,-0.04698857142857142,-0.03968571428571429,-0.021154285714285712,-0.07401142857142856,-0.0033257142857142864,-0.07264000000000001,-0.08304857142857143,-0.012985714285714284,-0.07626857142857142,-3.8857142857142857,-7.0037714285714285
matt-murschel,sun-belt,-0.0290609375,-0.011854687499999999,-0.035609375,-0.045609375,-0.024029687499999997,-0.04345625,-0.0510484375,-0.0253203125,-0.046528125000000004,-3.59375,-6.155796875
matt-murschel,mwc,-0.06433584905660378,-0.023641509433962263,-0.07743396226415095,-0.0629,-0.03507547169811321,-0.05810188679245283,-0.08014339622641509,-0.04800943396226415,-0.07536603773584906,-2.6792452830188678,-2.348433962264151
mike-barber,cusa,0.06868,-0.03332,0.08064,0.013446666666666668,-0.009800000000000001,0.016246666666666666,0.00778,-0.016679999999999997,0.0123,6.4,1.8052666666666668
mike-vorel,sec,-0.007058522727272728,-0.013223863636363636,0.012218181818181817,-0.4785482954545454,-0.4962261363636364,-0.4145480113636364,-0.46193863636363636,-0.4704625,-0.4086974431818182,-0.45738636363636365,-20.34090625
mike-vorel,big-12,-0.020716412213740456,-0.019295419847328243,-0.020605725190839693,-0.19671335877862595,-0.19046259541984734,-0.16704541984732826,-0.18932671755725192,-0.18064427480916032,-0.16558549618320612,-1.9694656488549618,-16.449942748091605
mike-vorel,big-ten,0.01390590909090909,0.007906363636363637,0.031471818181818184,-0.24703727272727272,-0.25492818181818183,-0.20567545454545452,-0.22984090909090907,-0.22782636363636363,-0.1985809090909091,1.7,-15.364422727272727
mike-vorel,american,0.0012040816326530607,-0.06707244897959184,0.05452142857142857,-0.1470561224489796,-0.11784285714285715,-0.15312755102040815,-0.15004387755102042,-0.11712959183673469,-0.15676326530612245,-3.520408163265306,-11.536836734693878
mike-vorel,mac,-0.09101578947368422,-0.005277192982456139,-0.1389035087719298,-0.6221736842105262,-0.523621052631579,-0.6899912280701755,-0.6442561403508772,-0.5473684210526316,-0.7065719298245614,-3.280701754385965,-30.101140350877195
mike-vorel,acc,-0.052335772357723576,-0.03922804878048781,-0.051528048780487806,-0.18776626016260162,-0.1606170731707317,-0.17295,-0.1841939024390244,-0.16072357723577235,-0.16926666666666668,-6.065040650406504,-18.019979674796748
mike-vorel,pac-12,0.011901984126984129,0.000485714285714286,0.0315797619047619,-0.17599960317460317,-0.1617095238095238,-0.1508607142857143,-0.1690698412698413,-0.15001984126984128,-0.14548809523809525,4.654761904761905,-15.694079365079364
mike-vorel,sun-belt,-0.0872945205479452,-0.060526027397260276,-0.10238356164383562,-0.08261095890410959,-0.050335616438356164,-0.08526301369863014,-0.09000958904109589,-0.06120136986301371,-0.08697260273972603,-9.726027397260275,-10.514369863013698
mike-vorel,cusa,-0.057686666666666664,-0.05216,-0.06444666666666667,-0.15675999999999998,-0.027600000000000003,-0.18271999999999997,-0.14982666666666666,-0.034800000000000005,-0.17226666666666668,-5.933333333333334,-12.436866666666667
mike-vorel,mwc,-0.04895873015873016,-0.0399,-0.043349206349206346,-0.03050793650793651,-0.04363333333333333,-0.017406349206349207,-0.047526984126984126,-0.05478095238095238,-0.03148571428571429,-2.9523809523809526,-2.499476190476191
robbie-faulk,sec,-0.007804979253112033,-0.004897925311203321,-0.0017817427385892113,-0.48180331950207467,-0.4826431535269709,-0.4388070539419087,-0.4744854771784232,-0.46834813278008297,-0.44143817427385895,-2.8464730290456433,-19.419817427385894
robbie-faulk,acc,-0.010930128205128203,-0.036869230769230765,0.008617307692307693,-0.14034807692307694,-0.15124807692307693,-0.09589679487179487,-0.13539615384615386,-0.15345,-0.08925,-2.5961538461538463,-13.690365384615385
robbie-faulk,big-ten,-0.013320481927710843,-0.015034337349397593,-0.017039156626506027,-0.20812289156626507,-0.21469216867469879,-0.18361927710843373,-0.20476385542168674,-0.20751144578313252,-0.18019819277108434,-2.9156626506024095,-18.726897590361446
robbie-faulk,american,-0.014524657534246576,-0.0008876712328767128,-0.031631506849315066,-0.20179041095890413,-0.11642739726027397,-0.26085890410958906,-0.19670410958904108,-0.10767397260273974,-0.2565917808219178,-1.2328767123287672,-13.153698630136986
robbie-faulk,big-12,-0.03642710843373494,-0.04462710843373494,-0.0007138554216867456,-0.24112710843373492,-0.23160602409638553,-0.15372530120481928,-0.22317951807228917,-0.2114933734939759,-0.14914759036144576,-2.463855421686747,-17.25266265060241
robbie-faulk,mac,-0.12764999999999999,-0.0731,-0.18215,-0.8293,-0.75565,-0.9028499999999999,-0.8337000000000001,-0.7797499999999999,-0.88765,-0.5,-32.536
robbie-faulk,pac-12,0.02903111111111111,0.04223777777777778,0.023234074074074074,-0.16255777777777777,-0.13826666666666668,-0.15806518518518517,-0.14745555555555556,-0.1126925925925926,-0.14744740740740742,5.0962962962962965,-17.768377777777776
robbie-faulk,cusa,-0.05396000000000001,-0.024,-0.05828,-0.1126,0.01008,-0.13012,-0.11224,0.0,-0.12706,-7.8,-13.7116
robbie-faulk,sun-belt,-0.020566666666666667,0.004662222222222222,-0.052733333333333327,-0.03804888888888889,0.004595555555555555,-0.04582,-0.04351555555555556,-0.009426666666666667,-0.04418222222222222,-1.5333333333333334,-4.5137777777777774
robbie-faulk,mwc,0.004555172413793104,0.038065517241379306,-0.01813448275862069,0.023589655172413796,0.006748275862068966,0.028362068965517243,0.008393103448275862,0.002493103448275862,0.015268965517241379,-0.5862068965517241,2.587172413793103
ryan-thorburn,sec,0.08453826086956522,0.06360898550724638,0.10247594202898551,-0.3710840579710145,-0.4118020289855072,-0.302468115942029,-0.35721971014492754,-0.3888373913043478,-0.29808927536231883,6.794202898550725,-13.532373913043477
ryan-thorburn,mac,0.022870967741935484,0.06619354838709678,-0.014006451612903226,-0.4579854838709677,-0.4594838709677419,-0.47292741935483873,-0.4677467741935484,-0.4729032258064516,-0.4773725806451613,5.516129032258065,-18.819467741935483
ryan-thorburn,big-ten,-0.04868815165876777,-0.042757819905213275,-0.03857156398104265,-0.38871374407582937,-0.3651862559241706,-0.3679322274881517,-0.36579431279620855,-0.3314151658767773,-0.3505848341232227,0.3459715639810427,-18.782478672985782
ryan-thorburn,big-12,0.007018367346938776,-0.003961224489795919,0.01617591836734694,-0.20228530612244897,-0.20399510204081633,-0.1492861224489796,-0.19029224489795918,-0.1911595918367347,-0.14444285714285715,1.9346938775510205,-14.760959183673469
ryan-thorburn,american,-0.102102,-0.059879999999999996,-0.136418,-0.240765,-0.10352599999999999,-0.33300799999999997,-0.24491,-0.100612,-0.341141,-13.01,-20.77578
ryan-thorburn,pac-12,-0.0540468253968254,-0.07356468253968254,-0.015524603174603175,-0.24017261904761905,-0.23261468253968254,-0.20064047619047617,-0.2320765873015873,-0.2218154761904762,-0.19286507936507938,-4.805555555555555,-25.343079365079365
ryan-thorburn,acc,0.012755371900826448,-0.008339256198347108,0.01903181818181818,-0.15618388429752067,-0.1701318181818182,-0.11005743801652892,-0.14682603305785125,-0.16586652892561982,-0.10493140495867768,0.6239669421487604,-12.580041322314049
ryan-thorburn,sun-belt,-0.12356718750000001,-0.0693609375,-0.129346875,-0.12475625,-0.0479796875,-0.12636250000000002,-0.13213125,-0.062451562499999995,-0.1313203125,-15.1875,-15.397718750000001
ryan-thorburn,cusa,-0.06442666666666666,-0.016,-0.08034666666666666,-0.09033333333333333,0.00496,-0.12237333333333332,-0.09416000000000001,0.0027199999999999998,-0.1236,-11.2,-13.511066666666666
ryan-thorburn,mwc,-0.1974828947368421,-0.1437671052631579,-0.18151052631578948,-0.139425,-0.09899605263157894,-0.13596447368421052,-0.15358815789473684,-0.11054342105263157,-0.1474894736842105,-22.63157894736842,-16.489986842105264
scott-richey,sec,0.012521153846153849,-0.020900961538461535,0.054333653846153844,-0.5185913461538462,-0.5531490384615384,-0.4640769230769231,-0.510385576923077,-0.5434355769230769,-0.45639903846153845,2.9903846153846154,-16.267567307692307
scott-richey,big-12,-0.024649999999999995,0.012743589743589743,-0.02219358974358974,-0.2821205128205128,-0.27788846153846153,-0.21519871794871795,-0.26192435897435895,-0.2540525641025641,-0.20662179487179486,-2.6153846153846154,-22.950692307692307
scott-richey,big-ten,0.062099999999999995,0.06773370786516855,0.04568539325842697,-0.1675674157303371,-0.1837685393258427,-0.1190123595505618,-0.15674044943820223,-0.17245168539325842,-0.10751460674157302,8.213483146067416,-11.33367415730337
scott-richey,american,-0.15426470588235294,-0.04458823529411765,-0.22948823529411766,-0.5324176470588236,-0.27865882352941174,-0.7235235294117647,-0.5129882352941176,-0.24889411764705885,-0.7133176470588235,-13.0,-32.07611764705882
scott-richey,acc,0.017172881355932205,0.030028813559322035,0.02035762711864407,-0.10076271186440679,-0.0969677966101695,-0.06205254237288136,-0.09771355932203389,-0.09288305084745763,-0.05946101694915254,1.576271186440678,-8.502694915254237
scott-richey,pac-12,-0.0277,-0.04851020408163266,0.0018040816326530635,-0.18012040816326527,-0.18531020408163265,-0.13465918367346938,-0.1672122448979592,-0.16299795918367346,-0.12701224489795918,-3.1020408163265305,-15.942632653061226
scott-richey,mac,0.1644,0.158,0.1708,-0.2435,-0.2562,-0.2308,-0.2353,-0.2292,-0.2414,10.0,-24.692
scott-richey,sun-belt,-0.021237500000000003,-0.029945833333333335,0.05500416666666666,-0.09301666666666668,-0.06066250000000001,0.008941666666666659,-0.08398333333333334,-0.06884166666666668,0.029762500000000008,1.5,-7.467874999999999
scott-richey,cusa,-0.0492,-0.1304,-0.0376,-0.1402,-0.069,-0.1504,-0.1264,-0.08700000000000001,-0.132,-9.0,-18.902
scott-richey,mwc,-0.15849565217391304,-0.06170869565217392,-0.23013478260869566,-0.12045652173913042,-0.06872608695652174,-0.15463478260869565,-0.13519565217391305,-0.08168695652173913,-0.16428260869565217,-30.130434782608695,-20.703739130434784
zach-klein,sec,-0.035491939546599495,-0.029052644836272044,-0.030414609571788414,-0.5154297229219144,-0.5166060453400504,-0.4132435768261965,-0.5000141057934508,-0.49333979848866494,-0.41050000000000003,-3.700251889168766,-22.07839798488665
zach-klein,acc,-0.04088066914498141,-0.04214014869888476,-0.009401115241635689,-0.1730267657992565,-0.16063011152416357,-0.12374014869888475,-0.17128550185873606,-0.16495464684014868,-0.12046394052044611,-2.613382899628253,-13.629988847583643
zach-klein,big-ten,0.021008298755186724,0.013510373443983401,0.020816182572614108,-0.26493609958506226,-0.26300414937759337,-0.23182780082987553,-0.2501369294605809,-0.24102780082987552,-0.21880912863070537,2.863070539419087,-13.801103734439835
zach-klein,american,-0.0644639175257732,-0.06738350515463917,-0.033657731958762885,-0.21060721649484535,-0.13376701030927834,-0.21930618556701031,-0.21050515463917527,-0.1310082474226804,-0.22130309278350516,-8.56701030927835,-18.510268041237115
zach-klein,mac,0.05560483870967742,0.12268387096774193,-0.00504032258064516,-0.4507822580645161,-0.3644983870967742,-0.4671354838709677,-0.4676403225806452,-0.3826064516129032,-0.4752274193548387,5.387096774193548,-20.672112903225806
zach-klein,big-12,-0.0033587813620071685,-0.0004111111111111092,0.019815770609318998,-0.18444767025089606,-0.19097347670250894,-0.10347060931899642,-0.17652580645161292,-0.1788401433691756,-0.10220931899641578,1.6415770609318996,-13.105551971326165
zach-klein,pac-12,0.026359036144578313,0.020691164658634537,0.03392489959839357,-0.16283534136546185,-0.13943654618473897,-0.15032489959839357,-0.156170281124498,-0.13307911646586346,-0.14339598393574296,4.016064257028113,-16.780032128514055
zach-klein,sun-belt,-0.11203559322033899,-0.03579999999999999,-0.09892033898305085,-0.13660677966101695,-0.03790677966101695,-0.11717288135593219,-0.14447457627118643,-0.04848983050847458,-0.12045593220338983,-10.677966101694915,-14.316169491525423
zach-klein,cusa,-0.04303333333333334,-0.016,-0.04787333333333334,-0.1233,0.00672,-0.14594000000000001,-0.12709333333333334,0.0,-0.14669333333333334,-5.266666666666667,-9.999400000000001
zach-klein,mwc,-0.055218750000000004,-0.059687500000000004,-0.034285416666666665,-0.07214791666666667,-0.07732291666666667,-0.03872291666666667,-0.08897291666666667,-0.09530833333333333,-0.04622916666666666,-4.854166666666667,-3.4149999999999996
adam-cole,sec,-0.050533582089552234,-0.051959701492537314,-0.03551641791044776,-0.5274007462686567,-0.5687246268656717,-0.3964876865671642,-0.5068044776119403,-0.5305679104477612,-0.38713805970149257,-5.58955223880597,-22.50862686567164
