year,week,voters
2018,7,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'jonny-miller', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,8,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,9,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,10,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,11,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'doug-lesmerises', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,12,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'michael-vega', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'doug-lesmerises', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,13,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'michael-vega', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'doug-lesmerises', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,14,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'michael-vega', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'doug-lesmerises', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,15,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'michael-vega', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'doug-lesmerises', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2018,16,"('dylan-sinn', 'jim-alexander', 'grace-raynor', 'john-clay', 'robert-gagliardi', 'scott-rabalais', 'brian-howell', 'sam-mckewon', 'steve-batterson', 'michael-vega', 'conor-oneill', 'tom-murphy', 'keith-sargeant', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'garry-smits', 'brandon-marcello', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'ferd-lewis', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'blake-toppmeyer', 'aaron-mcmann', 'jon-wilner', 'doug-lesmerises', 'david-briggs', 'don-williams', 'jason-galloway', 'john-bednarowski', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'steve-layman', 'dave-southorn', 'brett-mcmurphy', 'ben-jones', 'jerry-dipaola', 'joey-kaufman', 'sean-manning', 'tony-parks', 'kellis-robinett', 'chuck-carlton', 'pat-dooley', 'andy-greder', 'ryan-aber', 'chris-murray', 'chris-solari', 'mike-barber', 'rachel-richlinski', 'adam-jude', 'scott-hamilton', 'matt-baker', 'brent-axe', 'rob-long')"
2019,1,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'doug-lesmerises', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,2,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,3,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,4,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,5,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,6,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker')"
2019,7,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,8,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'alex-schiffer', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,9,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,10,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,11,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,12,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,13,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
2019,14,"('jim-holder', 'bryce-miller', 'dylan-sinn', 'john-clay', 'brian-howell', 'sam-mckewon', 'audrey-dahlgren', 'michael-vega', 'jim-polzin', 'conor-oneill', 'james-kratch', 'steve-batterson', 'brooks-kubena', 'tom-murphy', 'eric-hansen', 'matt-mccoy', 'garland-gillen', 'michael-lev', 'chadd-cripe', 'mark-whicker', 'neill-ostrout', 'kirk-bohls', 'soren-petro', 'matt-brown', 'bob-asmussen', 'gene-henley', 'eric-boynton', 'lauren-brownlow', 'steve-virgen', 'gary-horowitz', 'aaron-mcmann', 'jon-johnson', 'jon-wilner', 'josh-furlong', 'david-briggs', 'davis-potter', 'don-williams', 'adam-zucker', 'john-bednarowski', 'dave-reardon', 'marc-weiszer', 'nathan-baird', 'rece-davis', 'robert-cessna', 'theo-lawson', 'tom-dangelo', 'brett-mcmurphy', 'jerry-dipaola', 'steve-wiseman', 'norm-wood', 'tom-bragg', 'chuck-carlton', 'nate-mink', 'andy-greder', 'pat-dooley', 'ryan-aber', 'chris-murray', 'tom-green', 'blair-kerkhoff', 'joe-dubin', 'matt-baker', 'rob-long')"
