voter,conference,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean,n
emily-adams,big-ten,0.6438535309503052,0.8312990409764603,0.25021795989537926,0.14821272885789014,0.2035745422842197,0.05972101133391456,0.17480383609415867,0.23888404533565824,0.06582388840453357,0.3387096774193548,0.09415867480383609,0.3489537925021796
emily-adams,mac,0.909328683522232,0.9359197907585004,0.7445510026155188,0.26852659110723626,0.26591107236268524,0.16085440278988666,0.23060156931124673,0.25108979947689625,0.12074978204010461,0.8291194420226679,0.32650392327811684,0.19463818657367044
emily-adams,acc,0.6469049694856146,0.3631211857018309,0.6721883173496077,0.6185701830863121,0.4943330427201395,0.5793374019180471,0.6137750653879687,0.48299912816041846,0.5645161290322581,0.26591107236268524,0.4237140366172624,0.49978204010462074
emily-adams,sun-belt,0.13687881429816914,0.3358761987794246,0.08674803836094158,0.6987794245858762,0.9422406277244987,0.562772449869224,0.6673931996512642,0.9017000871839581,0.5056669572798606,0.05231037489102005,0.5610287707061901,0.09001743679163034
emily-adams,american,0.5732345248474281,0.38578901482127287,0.532258064516129,0.8212728857890148,0.9193548387096774,0.6957279860505667,0.8081952920662598,0.8574542284219704,0.6525719267654752,0.2667829119442023,0.7449869224062773,0.17393199651264168
emily-adams,mwc,0.8125544899738448,0.7637314734088928,0.7733217088055798,0.9376634699215345,0.8138622493461203,0.963382737576286,0.9455100261551874,0.7863993025283348,0.9699215344376635,0.7537053182214473,0.9285091543156059,0.1558413251961639
emily-adams,cusa,0.9481255448997384,0.6098517872711421,0.9446381865736705,0.927637314734089,0.8799040976460332,0.9376634699215345,0.9542284219703574,0.9017000871839581,0.953792502179599,0.9191368788142982,0.9289450741063644,0.07061900610287707
emily-leiker,sec,0.7646033129904097,0.7807323452484742,0.6660854402789886,0.16129032258064516,0.15867480383609417,0.24934612031386225,0.17523975588491716,0.17000871839581516,0.2619877942458588,0.7384481255448997,0.3317349607672188,0.6939843068875327
emily-leiker,big-ten,0.28945074106364427,0.07628596338273758,0.42850915431560593,0.17480383609415867,0.1006974716652136,0.21490845684394072,0.18526591107236268,0.11421098517872712,0.22144725370531823,0.3901482127288579,0.35919790758500436,0.5065387968613775
emily-leiker,pac-12,0.43548387096774194,0.2689625108979948,0.5313862249346121,0.4075850043591979,0.3805579773321709,0.3831734960767219,0.3888404533565824,0.36006974716652135,0.37314734088927637,0.44463818657367044,0.17829119442022667,0.5948125544899738
emily-leiker,acc,0.4306887532693984,0.29293809938971227,0.4969485614646905,0.5479511769834351,0.4803836094158675,0.548823016564952,0.551438535309503,0.47253705318221445,0.5501307759372276,0.35919790758500436,0.4742807323452485,0.5730165649520488
emily-leiker,mac,0.9664341761115954,0.9895379250217959,0.3840453356582389,0.32911944202266785,0.5422842197035745,0.23060156931124673,0.28945074106364427,0.5187445510026155,0.20270270270270271,0.963382737576286,0.7079337401918047,0.23387096774193547
emily-leiker,big-12,0.6922406277244987,0.7872711421098518,0.6490845684394071,0.6377506538796861,0.5932868352223191,0.6050566695727986,0.6373147340889277,0.5989537925021796,0.6081081081081081,0.4978204010462075,0.479075850043592,0.5693112467306015
emily-leiker,cusa,0.26721883173496075,0.6098517872711421,0.2048823016564952,0.7414995640802092,0.8799040976460332,0.6499564080209241,0.7310374891020053,0.9017000871839581,0.6381865736704446,0.256974716652136,0.7432432432432432,0.07061900610287707
emily-leiker,american,0.25806451612903225,0.1774193548387097,0.2667829119442023,0.6612903225806451,0.7925021795989537,0.525283347863993,0.6153007846556233,0.7850915431560593,0.46207497820401044,0.15475152571926765,0.5571054925893636,0.17393199651264168
emily-leiker,sun-belt,0.0963382737576286,0.6098517872711421,0.07279860505666957,0.7244986922406277,0.8799040976460332,0.6394943330427202,0.7013949433304272,0.9017000871839581,0.6098517872711421,0.07628596338273758,0.6887532693984307,0.1558413251961639
emily-leiker,mwc,0.44420226678291197,0.4119442022667829,0.7637314734088928,0.9341761115954664,0.9354838709677419,0.8186573670444638,0.925893635571055,0.8487358326068003,0.8186573670444638,0.47297297297297297,0.9407149084568439,0.1305579773321709
greg-madia,sec,0.6473408892763731,0.6595466434176112,0.31952920662598083,0.12554489973844812,0.12598081952920662,0.2136006974716652,0.15170008718395817,0.14472537053182213,0.22493461203138623,0.48212728857890147,0.21272885789014823,0.7020488230165649
greg-madia,big-ten,0.1809067131647777,0.07541412380122058,0.7175239755884917,0.11595466434176112,0.08718395815170009,0.2022667829119442,0.12772449869224062,0.1024411508282476,0.2140366172624237,0.3596338273757629,0.21490845684394072,0.43461203138622495
greg-madia,pac-12,0.7541412380122058,0.9058413251961639,0.23844812554489975,0.4943330427201395,0.6320836965998257,0.2829119442022668,0.4838709677419355,0.6299040976460332,0.2829119442022668,0.8073234524847428,0.3282476024411508,0.5948125544899738
greg-madia,acc,0.06059285091543156,0.037489102005231034,0.35745422842197033,0.3108108108108108,0.2611159546643418,0.5326939843068875,0.2999128160418483,0.24716652136006975,0.5082824760244115,0.11769834350479512,0.29293809938971227,0.6065823888404533
greg-madia,big-12,0.6255448997384482,0.46774193548387094,0.7510897994768962,0.6512641673931997,0.527898866608544,0.6965998256320837,0.6421098517872711,0.512205754141238,0.7074978204010463,0.6115954664341761,0.6146469049694856,0.6216216216216216
greg-madia,mac,0.979947689625109,0.9856146469049695,0.974716652136007,0.3644289450741064,0.42066259808195294,0.541848299912816,0.3273757628596338,0.3801220575414124,0.4838709677419355,0.9707933740191804,0.6787271142109852,0.2122929380993897
greg-madia,sun-belt,0.05231037489102005,0.1606364428945074,0.02877070619006103,0.5686573670444638,0.7879250217959896,0.3993025283347864,0.5187445510026155,0.7744115082824761,0.35527462946817784,0.013295553618134264,0.2005231037489102,0.09001743679163034
greg-madia,american,0.481691368788143,0.11246730601569312,0.7314734088927637,0.8020924149956408,0.6726242371403661,0.7484742807323452,0.7929380993897123,0.6647776809067132,0.7284219703574543,0.47863993025283347,0.7258064516129032,0.18679163034001744
greg-madia,cusa,0.9568439407149084,0.6098517872711421,0.9568439407149084,0.9712292938099389,0.8799040976460332,0.9777680906713164,0.977332170880558,0.9017000871839581,0.9803836094158674,0.9572798605056669,0.979075850043592,0.07061900610287707
greg-madia,mwc,0.5928509154315605,0.3038360941586748,0.9546643417611159,0.9306887532693985,0.8251961639058413,0.9795117698343505,0.9402789886660854,0.8081952920662598,0.983435047951177,0.47602441150828245,0.9180470793374019,0.22253705318221448
james-williams,sec,0.6691368788142982,0.5091543156059285,0.7938099389712293,0.17218831734960768,0.14952048823016564,0.2990409764603313,0.1874455100261552,0.15998256320836965,0.3217088055797733,0.48779424585876197,0.3064516129032258,0.6939843068875327
james-williams,big-ten,0.12685265911072363,0.11900610287707061,0.12728857890148212,0.07410636442894507,0.0937227550130776,0.0972101133391456,0.08413251961639058,0.12292938099389712,0.1015693112467306,0.18831734960767219,0.2040104620749782,0.4461639058413252
james-williams,pac-12,0.22885789014821273,0.1961639058413252,0.37053182214472535,0.3204010462074978,0.35571054925893636,0.3090671316477768,0.3077593722755013,0.33260680034873585,0.30688753269398433,0.16652136006974716,0.05623365300784656,0.5948125544899738
james-williams,acc,0.960767218831735,0.9673060156931125,0.8151700087183958,0.8761987794245859,0.9363557105492589,0.6425457715780296,0.9036617262423714,0.9551002615518744,0.6490845684394071,0.9664341761115954,0.8814298169136879,0.5595030514385353
james-williams,mac,0.6011333914559721,0.19398430688753268,0.8801220575414124,0.12205754141238012,0.07846556233653008,0.2911944202266783,0.0963382737576286,0.06277244986922406,0.24891020052310375,0.6072362685265911,0.3112467306015693,0.23387096774193547
james-williams,big-12,0.7986050566695728,0.7916303400174368,0.8339145597210114,0.6965998256320837,0.6303400174367916,0.6599825632083697,0.6961639058413251,0.6338273757628596,0.6739319965126417,0.782258064516129,0.6416739319965127,0.5730165649520488
james-williams,cusa,0.4156495204882302,0.6098517872711421,0.3389276373147341,0.8945074106364429,0.8799040976460332,0.8003487358326068,0.8953792502179599,0.9017000871839581,0.7955536181342633,0.20793374019180472,0.8740191804707934,0.07061900610287707
james-williams,sun-belt,0.17872711421098517,0.1606364428945074,0.13905841325196164,0.8038360941586749,0.7879250217959896,0.7144725370531823,0.7938099389712293,0.7744115082824761,0.6931124673060157,0.03095030514385353,0.6307759372275501,0.09001743679163034
james-williams,american,0.7715780296425457,0.533129904097646,0.8426329555361813,0.8866608544027899,0.9546643417611159,0.7933740191804708,0.8783783783783784,0.958151700087184,0.7785527462946817,0.9411508282476024,0.9673060156931125,0.18679163034001744
james-williams,mwc,0.3583260680034874,0.2153443766346992,0.8278116826503923,0.8727114210985178,0.7541412380122058,0.9289450741063644,0.8731473408892764,0.7393199651264167,0.9402789886660854,0.6270706190061028,0.8949433304272014,0.22253705318221448
jared-macdonald,sec,0.5431560592850916,0.4899738448125545,0.5902353966870096,0.03923278116826504,0.043591979075850044,0.8785963382737576,0.03356582388840453,0.036617262423714034,0.8868788142981692,0.6211857018308631,0.8757628596338274,0.468613775065388
jared-macdonald,big-ten,0.8500435919790759,0.8400174367916303,0.5902353966870096,0.07541412380122058,0.08544027898866609,0.8785963382737576,0.11944202266782912,0.13295553618134262,0.8868788142981692,0.6412380122057542,0.8683522231909329,0.28879686137750654
jared-macdonald,pac-12,0.06974716652136007,0.06625980819529206,0.5902353966870096,0.23147340889276374,0.22231909328683522,0.8785963382737576,0.23016564952048824,0.22013949433304272,0.8868788142981692,0.5688753269398431,0.8474280732345248,0.4461639058413252
jared-macdonald,mac,0.999128160418483,0.9978204010462075,0.5902353966870096,0.5858761987794245,0.5104620749782041,0.8785963382737576,0.46469049694856146,0.4075850043591979,0.8868788142981692,0.7608979947689625,0.8975588491717524,0.1068003487358326
jared-macdonald,acc,0.9032258064516129,0.8962510897994769,0.5902353966870096,0.46599825632083697,0.4184829991281604,0.8785963382737576,0.475588491717524,0.41804707933740193,0.8868788142981692,0.6848299912816042,0.8857890148212729,0.22253705318221448
jared-macdonald,big-12,0.21883173496076722,0.1931124673060157,0.5902353966870096,0.4673060156931125,0.4197907585004359,0.8785963382737576,0.479947689625109,0.42284219703574544,0.8868788142981692,0.5257192676547515,0.8469921534437663,0.3862249346120314
jared-macdonald,american,0.07236268526591107,0.07192676547515257,0.5902353966870096,0.7798605056669573,0.6883173496076722,0.8785963382737576,0.7356146469049695,0.6453792502179599,0.8868788142981692,0.37380122057541415,0.8823016564952049,0.1068003487358326
jordan-crammer,sec,0.5196163905841326,0.523539668700959,0.4084568439407149,0.1011333914559721,0.10897994768962511,0.21883173496076722,0.11333914559721012,0.12205754141238012,0.22842197035745423,0.6578029642545772,0.26634699215344376,0.6939843068875327
jordan-crammer,big-ten,0.4062772449869224,0.1979075850043592,0.6429816913687881,0.25152571926765477,0.2057541412380122,0.25893635571054924,0.25719267654751526,0.2157802964254577,0.2632955536181343,0.26155187445510025,0.36486486486486486,0.5289886660854403
jordan-crammer,mac,0.9014821272885789,0.9768962510897995,0.4080209241499564,0.22057541412380122,0.30340017436791633,0.1909328683522232,0.17872711421098517,0.27332170880557977,0.15431560592850915,0.8870967741935484,0.4864864864864865,0.23387096774193547
jordan-crammer,pac-12,0.7092414995640802,0.5353095030514385,0.8557105492589363,0.514821272885789,0.4734088927637315,0.5427201394943331,0.4995640802092415,0.44856146469049696,0.5309503051438536,0.7288578901482128,0.26765475152571927,0.5948125544899738
jordan-crammer,acc,0.1935483870967742,0.2035745422842197,0.20793374019180472,0.4167393199651264,0.42502179598953793,0.38448125544899736,0.4128160418482999,0.4115082824760244,0.3805579773321709,0.1931124673060157,0.3735832606800349,0.6065823888404533
jordan-crammer,big-12,0.8356582388840453,0.937227550130776,0.6904969485614647,0.6861377506538797,0.6931124673060157,0.6381865736704446,0.6787271142109852,0.7018308631211857,0.6360069747166521,0.9428945074106364,0.7493461203138623,0.6065823888404533
jordan-crammer,american,0.33347863993025284,0.044027898866608545,0.7140366172624237,0.7345248474280732,0.562772449869224,0.6761115954664342,0.6992153443766347,0.5108979947689625,0.6595466434176112,0.07367044463818657,0.4363557105492589,0.2122929380993897
jordan-crammer,sun-belt,0.4420226678291194,0.6098517872711421,0.35919790758500436,0.9215344376634699,0.8799040976460332,0.9324324324324325,0.9202266782911944,0.9017000871839581,0.8273757628596339,0.3520052310374891,0.9014821272885789,0.1558413251961639
jordan-crammer,mwc,0.7332170880557978,0.45161290322580644,0.8140802092414996,0.8395815170008718,0.7044463818657367,0.7925021795989537,0.8238884045335658,0.6669572798605057,0.8081952920662598,0.689843068875327,0.8618134263295554,0.1558413251961639
jordan-crammer,cusa,0.45902353966870096,0.6098517872711421,0.36835222319093286,0.8469921534437663,0.8799040976460332,0.7654751525719268,0.8448125544899738,0.9017000871839581,0.7523975588491717,0.3051438535309503,0.8081952920662598,0.07061900610287707
jordan-guskey,sec,0.2986050566695728,0.17393199651264168,0.3073234524847428,0.11377506538796861,0.0928509154315606,0.1020052310374891,0.12859633827375763,0.1041848299912816,0.11072362685265912,0.12641673931996514,0.026155187445510025,0.5751961639058413
jordan-guskey,big-ten,0.983435047951177,0.9734088927637314,0.987794245858762,0.4219703574542284,0.34655623365300786,0.3548387096774194,0.493025283347864,0.3988666085440279,0.3796861377506539,0.967741935483871,0.6586748038360941,0.36835222319093286
jordan-guskey,mac,0.05405405405405406,0.025283347863993024,0.10985178727114212,0.05013077593722755,0.037489102005231034,0.05056669572798605,0.041848299912816043,0.03487358326068003,0.03574542284219703,0.22013949433304272,0.07715780296425458,0.19463818657367044
jordan-guskey,pac-12,0.23365300784655624,0.06451612903225806,0.1935483870967742,0.28596338273757627,0.22711421098517873,0.25021795989537926,0.2680906713164778,0.1983435047951177,0.24149956408020923,0.461639058413252,0.13426329555361813,0.5948125544899738
jordan-guskey,big-12,0.6852659110723627,0.8905841325196164,0.37271142109851785,0.6957279860505667,0.7048823016564952,0.5196163905841326,0.7040104620749782,0.7332170880557978,0.5170008718395815,0.7829119442022667,0.6207497820401047,0.514821272885789
jordan-guskey,acc,0.6809067131647777,0.8779424585876199,0.2946817785527463,0.6072362685265911,0.6761115954664342,0.42850915431560593,0.6168265039232781,0.6918047079337402,0.4385353095030514,0.4673060156931125,0.475588491717524,0.49978204010462074
jordan-guskey,cusa,0.08151700087183958,0.6098517872711421,0.06538796861377506,0.6660854402789886,0.8799040976460332,0.5771578029642546,0.6403661726242371,0.9017000871839581,0.5396687009590235,0.01983435047951177,0.4040976460331299,0.07061900610287707
jordan-guskey,sun-belt,0.08195292066259809,0.1606364428945074,0.05405405405405406,0.6708805579773321,0.7879250217959896,0.54359197907585,0.6342632955536182,0.7744115082824761,0.4908456843940715,0.018308631211857017,0.3225806451612903,0.09001743679163034
jordan-guskey,american,0.9446381865736705,0.14036617262423715,0.9760244115082825,0.946817785527463,0.7619877942458587,0.9681778552746295,0.955536181342633,0.7558849171752398,0.9707933740191804,0.911944202266783,0.9577157802964255,0.18679163034001744
jordan-guskey,mwc,0.8487358326068003,0.7506538796861377,0.8875326939843069,0.8993025283347864,0.8051438535309503,0.9293809938971229,0.8910200523103748,0.7728857890148213,0.9411508282476024,0.7916303400174368,0.9075850043591979,0.1558413251961639
kate-rogerson,sec,0.6059285091543156,0.7275501307759372,0.504359197907585,0.13513513513513514,0.15257192676547515,0.24367916303400175,0.15562336530078466,0.16259808195292066,0.25544899738448124,0.7898866608544028,0.4071490845684394,0.7042284219703574
kate-rogerson,big-ten,0.6050566695727986,0.48561464690496947,0.7367044463818657,0.27419354838709675,0.25937227550130776,0.27680906713164777,0.2868352223190933,0.2715780296425458,0.2920662598081953,0.5649520488230165,0.46904969485614645,0.5207061900610288
kate-rogerson,mac,0.6307759372275501,0.471229293809939,0.32519616390584133,0.15300784655623365,0.14995640802092414,0.15693112467306017,0.10723626852659111,0.12249346120313863,0.12423714036617263,0.43199651264167394,0.18657367044463818,0.23387096774193547
kate-rogerson,pac-12,0.5749782040104621,0.5431560592850916,0.4742807323452485,0.43591979075850046,0.479075850043592,0.35440278988666085,0.4167393199651264,0.45553618134263296,0.34786399302528337,0.6172624237140366,0.1961639058413252,0.5948125544899738
kate-rogerson,acc,0.2990409764603313,0.25326939843068874,0.45902353966870096,0.4969485614646905,0.45989537925021795,0.53487358326068,0.5047951176983435,0.45902353966870096,0.5409764603312991,0.2746294681778553,0.44768962510897997,0.5863121185701831
kate-rogerson,big-12,0.6534437663469922,0.8068875326939843,0.6438535309503052,0.6238012205754141,0.581081081081081,0.6299040976460332,0.6089799476896252,0.5758500435919791,0.6268526591107236,0.6599825632083697,0.5536181342632955,0.6124673060156931
kate-rogerson,mwc,0.5592850915431561,0.8378378378378378,0.2794245858761988,0.6325196163905842,0.7964254577157803,0.3901482127288579,0.6229293809938972,0.770052310374891,0.39145597210113336,0.6270706190061028,0.7537053182214473,0.056451612903225805
kate-rogerson,american,0.6320836965998257,0.7323452484742807,0.6979075850043592,0.8557105492589363,0.9777680906713164,0.7218831734960767,0.8360941586748039,0.972972972972973,0.7066259808195292,0.8661726242371404,0.8988666085440279,0.2122929380993897
kate-rogerson,cusa,0.6076721883173496,0.6098517872711421,0.5178727114210985,0.9084568439407149,0.8799040976460332,0.8195292066259808,0.9110723626852659,0.9017000871839581,0.8134263295553618,0.5425021795989537,0.9132519616390584,0.07061900610287707
kate-rogerson,sun-belt,0.21447253705318223,0.6098517872711421,0.16346992153443765,0.8653007846556233,0.8799040976460332,0.7785527462946817,0.8605056669572798,0.9017000871839581,0.7654751525719268,0.19572798605056668,0.8692240627724499,0.1558413251961639
mike-berardino,cusa,0.995640802092415,0.6098517872711421,0.997384481255449,0.999128160418483,0.8799040976460332,0.9986922406277245,0.999128160418483,0.9017000871839581,0.9986922406277245,0.934612031386225,0.9760244115082825,0.07061900610287707
mike-niziolek,sec,0.7585004359197908,0.8875326939843069,0.46207497820401044,0.2000871839581517,0.21316477768090672,0.12380122057541412,0.21795989537925023,0.23190932868352224,0.14298169136878813,0.7728857890148213,0.22929380993897122,0.5948125544899738
mike-niziolek,big-ten,0.518308631211857,0.45074106364428945,0.25239755884917175,0.0980819529206626,0.12772449869224062,0.044899738448125545,0.12685265911072363,0.16957279860505667,0.04882301656495205,0.3332606800348736,0.08936355710549258,0.3489537925021796
mike-niziolek,pac-12,0.45292066259808195,0.3016564952048823,0.6800348735832606,0.3700959023539669,0.35527462946817784,0.4014821272885789,0.36050566695727987,0.33696599825632084,0.3884045335658239,0.5425021795989537,0.18047079337401917,0.5948125544899738
mike-niziolek,mac,0.047079337401918046,0.018744551002615517,0.36399302528334787,0.07672188317349608,0.03007846556233653,0.18482999128160418,0.05536181342632956,0.02964254577157803,0.15257192676547515,0.05013077593722755,0.03792502179598954,0.19463818657367044
mike-niziolek,acc,0.4128160418482999,0.17654751525719267,0.7362685265911072,0.488666085440279,0.3147340889276373,0.5854402789886661,0.48779424585876197,0.31865736704446385,0.5797733217088056,0.4019180470793374,0.43199651264167394,0.49978204010462074
mike-niziolek,big-12,0.9699215344376635,0.9786399302528335,0.9245858761987794,0.7750653879686138,0.6918047079337402,0.6617262423714037,0.8055797733217088,0.7249346120313862,0.6848299912816042,0.953792502179599,0.6748038360941587,0.45510026155187444
mike-niziolek,american,0.34394071490845685,0.05579773321708806,0.3744551002615519,0.6752397558849171,0.5897994768962511,0.537489102005231,0.6530078465562337,0.5562336530078466,0.48256320836966,0.009154315605928508,0.04969485614646905,0.18679163034001744
mike-niziolek,cusa,0.3997384481255449,0.6098517872711421,0.3204010462074978,0.8312990409764603,0.8799040976460332,0.7510897994768962,0.8317349607672189,0.9017000871839581,0.7406277244986922,0.256974716652136,0.7833478639930253,0.07061900610287707
mike-niziolek,mwc,0.45510026155187444,0.5004359197907585,0.3352223190932868,0.8391455972101134,0.7624237140366172,0.7545771578029643,0.8312990409764603,0.7170880557977333,0.7476024411508283,0.18482999128160418,0.7977332170880558,0.1558413251961639
mike-niziolek,sun-belt,0.35789014821272885,0.1606364428945074,0.31800348735832606,0.8962510897994769,0.7879250217959896,0.8055797733217088,0.8918918918918919,0.7744115082824761,0.796207497820401,0.12031386224934612,0.8487358326068003,0.09001743679163034
randy-johnson,sec,0.939843068875327,0.927637314734089,0.8140802092414996,0.21447253705318223,0.18482999128160418,0.3212728857890148,0.23321708805579774,0.2000871839581517,0.33783783783783783,0.8801220575414124,0.4777680906713165,0.6961639058413251
randy-johnson,big-12,0.2262423714036617,0.08892763731473409,0.5056669572798606,0.37053182214472535,0.24237140366172624,0.6155187445510026,0.35571054925893636,0.22537053182214473,0.6163905841325196,0.3099389712292938,0.38927637314734087,0.5804272013949433
randy-johnson,acc,0.07149084568439407,0.07410636442894507,0.07715780296425458,0.24934612031386225,0.2528334786399303,0.23147340889276374,0.23670444638186575,0.24891020052310375,0.20967741935483872,0.34481255448997383,0.45335658238884047,0.5804272013949433
randy-johnson,big-ten,0.25457715780296425,0.501743679163034,0.7244986922406277,0.2598081952920663,0.3038360941586748,0.3112467306015693,0.2576285963382738,0.30340017436791633,0.32781168265039234,0.23190932868352224,0.3962510897994769,0.5536181342632955
randy-johnson,mac,0.948561464690497,0.978204010462075,0.36573670444638184,0.3020924149956408,0.3744551002615519,0.22319093286835223,0.26416739319965127,0.3491717523975589,0.1891891891891892,0.8544027898866609,0.558413251961639,0.2654751525719268
randy-johnson,pac-12,0.3064516129032258,0.31037489102005233,0.4337401918047079,0.35309503051438534,0.41368788142981694,0.3151700087183958,0.3387096774193548,0.3870967741935484,0.3142981691368788,0.33260680034873585,0.11464690496948561,0.5948125544899738
randy-johnson,mwc,0.12990409764603314,0.15736704446381866,0.12946817785527462,0.7794245858761988,0.7240627724498693,0.6412380122057542,0.7423714036617263,0.6904969485614647,0.6107236268526591,0.1843940714908457,0.7933740191804708,0.2434612031386225
randy-johnson,american,0.7401918047079338,0.7053182214472538,0.7523975588491717,0.8700959023539668,0.969485614646905,0.7127288578901482,0.8417611159546643,0.967741935483871,0.6713164777680907,0.7879250217959896,0.8269398430688754,0.17393199651264168
randy-johnson,sun-belt,0.47297297297297297,0.6098517872711421,0.3836094158674804,0.8692240627724499,0.8799040976460332,0.7824760244115083,0.8535309503051438,0.9017000871839581,0.7619877942458587,0.37380122057541415,0.8374019180470793,0.09001743679163034
randy-johnson,cusa,0.25544899738448124,0.49411508282476024,0.24149956408020923,0.8321708805579773,0.9540104620749782,0.7061900610287707,0.8208369659982563,0.9574978204010463,0.7022667829119442,0.22493461203138623,0.7689625108979947,0.09524847428073234
scott-springer,sec,0.25501307759372277,0.4163034001743679,0.12336530078465563,0.13557105492589364,0.15082824760244115,0.08936355710549258,0.15693112467306017,0.16477768090671316,0.0972101133391456,0.1926765475152572,0.05972101133391456,0.6124673060156931
scott-springer,big-ten,0.7349607672188317,0.3400174367916303,0.9219703574542284,0.15736704446381866,0.14210985178727115,0.12598081952920662,0.17785527462946818,0.16564952048823017,0.13993025283347865,0.6743679163034002,0.28247602441150826,0.3489537925021796
scott-springer,big-12,0.1913687881429817,0.07367044463818657,0.7519616390584133,0.3862249346120314,0.25850043591979077,0.6316477768090671,0.38099389712292936,0.25239755884917175,0.6368788142981692,0.12292938099389712,0.1857018308631212,0.485178727114211
scott-springer,pac-12,0.7044463818657367,0.8618134263295554,0.3077593722755013,0.47863993025283347,0.5527462946817786,0.3081952920662598,0.46120313862249346,0.5414123801220575,0.3016564952048823,0.5802092414995641,0.22319093286835223,0.5948125544899738
scott-springer,mac,0.7968613775065388,0.6098517872711421,0.8613775065387969,0.25806451612903225,0.2122929380993897,0.21142109851787272,0.22144725370531823,0.19398430688753268,0.17175239755884916,0.7157802964254577,0.23931996512641673,0.19463818657367044
scott-springer,acc,0.8243243243243243,0.5361813426329556,0.8788142981691369,0.6159546643417612,0.3901482127288579,0.6482127288578902,0.6299040976460332,0.4036617262423714,0.6469049694856146,0.9516129032258065,0.7911944202266783,0.49978204010462074
scott-springer,mwc,0.8116826503923278,0.8801220575414124,0.5274629468177855,0.8801220575414124,0.9503051438535309,0.7166521360069747,0.8679163034001743,0.9017000871839581,0.7314734088927637,0.7214472537053183,0.8792502179598953,0.1558413251961639
scott-springer,american,0.963382737576286,0.6098517872711421,0.969485614646905,0.9594594594594594,0.9699215344376635,0.9638186573670444,0.9673060156931125,0.9664341761115954,0.9642545771578029,0.8679163034001743,0.9376634699215345,0.18679163034001744
scott-springer,cusa,0.8727114210985178,0.6098517872711421,0.8827375762859634,0.9546643417611159,0.8799040976460332,0.9642545771578029,0.9612031386224935,0.9017000871839581,0.9646904969485615,0.8890584132519617,0.974716652136007,0.07061900610287707
scott-springer,sun-belt,0.9459459459459459,0.08500435919790758,0.978204010462075,0.9612031386224935,0.682868352223191,0.9882301656495205,0.9664341761115954,0.659328683522232,0.9864864864864865,0.934612031386225,0.9742807323452485,0.09001743679163034
sean-reider,sec,0.7310374891020053,0.7563208369659983,0.6996512641673932,0.14952048823016564,0.13949433304272013,0.2737576285963383,0.17000871839581516,0.15431560592850915,0.2903225806451613,0.6909328683522232,0.26155187445510025,0.6961639058413251
sean-reider,big-ten,0.3757628596338274,0.3238884045335658,0.38230165649520487,0.1961639058413252,0.22493461203138623,0.15257192676547515,0.2018308631211857,0.23757628596338273,0.16085440278988666,0.6111595466434177,0.44376634699215345,0.49324324324324326
sean-reider,acc,0.22362685265911073,0.1024411508282476,0.6521360069747166,0.42981691368788144,0.3330427201394943,0.5806451612903226,0.4202266782911944,0.3182214472537053,0.5775937227550131,0.4145597210113339,0.5244115082824761,0.5948125544899738
sean-reider,pac-12,0.4433304272013949,0.1926765475152572,0.8068875326939843,0.3748910200523104,0.3217088055797733,0.43417611159546643,0.36355710549258935,0.3064516129032258,0.42763731473408895,0.33914559721011334,0.0989537925021796,0.5948125544899738
sean-reider,mac,0.9289450741063644,0.960767218831735,0.8012205754141238,0.26721883173496075,0.2903225806451613,0.2680906713164778,0.22885789014821273,0.2689625108979948,0.23365300784655624,0.9080209241499564,0.5379250217959896,0.23387096774193547
sean-reider,big-12,0.6490845684394071,0.9241499564080209,0.25108979947689625,0.6203138622493461,0.6787271142109852,0.504359197907585,0.6046207497820401,0.6795989537925021,0.4960767218831735,0.7231909328683522,0.6277244986922407,0.6277244986922407
sean-reider,cusa,0.6054925893635571,0.49411508282476024,0.6944202266782912,0.9400610287707062,0.9540104620749782,0.8256320836965998,0.941586748038361,0.9574978204010463,0.8282476024411508,0.6989973844812555,0.9481255448997384,0.09524847428073234
sean-reider,mwc,0.05710549258936356,0.05972101133391456,0.16782911944202267,0.7149084568439407,0.6512641673931997,0.6865736704446382,0.6704446381865736,0.6089799476896252,0.6700087183958152,0.16739319965126417,0.7824760244115083,0.2702702702702703
sean-reider,sun-belt,0.13513513513513514,0.3979947689625109,0.0928509154315606,0.7898866608544028,0.9376634699215345,0.6804707933740192,0.7872711421098518,0.9411508282476024,0.6578029642545772,0.05448997384481256,0.6285963382737576,0.1636878814298169
sean-reider,american,0.6521360069747166,0.3273757628596338,0.8517872711421098,0.8949433304272014,0.9285091543156059,0.7894507410636443,0.8849171752397559,0.8596338273757629,0.7741935483870968,0.7109851787271142,0.8796861377506539,0.2122929380993897
stefan-krajisnik,sec,0.4594594594594595,0.7606800348735833,0.16477768090671316,0.18526591107236268,0.2192676547515257,0.0937227550130776,0.1965998256320837,0.22711421098517873,0.1041848299912816,0.13862249346120314,0.04054054054054054,0.6124673060156931
stefan-krajisnik,acc,0.06146469049694856,0.014821272885789015,0.5100261551874455,0.24498692240627726,0.06538796861377506,0.5475152571926766,0.22493461203138623,0.05318221447253706,0.5344376634699215,0.22362685265911073,0.28029642545771577,0.49978204010462074
